year,sport,event,sex,original_change_type,refined_change_type,event_family,standard_event_family,true_new_medal_opportunity_flag,restored_event_flag,rename_or_split_likely_flag,opportunity_delta_vs_prev_games,confidence_level,note
2020,Wrestling,Men's Greco-Roman 60kg,men,added,likely_renamed_or_reclassified,Greco-Roman 60kg,greco roman,0,0,1,6.0,low,Multiple same-family additions during an add/remove transition suggest a split or reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,Men's Greco-Roman 67kg,men,added,likely_renamed_or_reclassified,Greco-Roman 67kg,greco roman,0,0,1,6.0,low,Multiple same-family additions during an add/remove transition suggest a split or reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,Men's Greco-Roman 77kg,men,added,likely_renamed_or_reclassified,Greco-Roman 77kg,greco roman,0,0,1,6.0,low,Multiple same-family additions during an add/remove transition suggest a split or reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,Men's Greco-Roman 87kg,men,added,likely_renamed_or_reclassified,Greco-Roman 87kg,greco roman,0,0,1,6.0,low,Multiple same-family additions during an add/remove transition suggest a split or reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,Men's Greco-Roman 97kg,men,added,likely_renamed_or_reclassified,Greco-Roman 97kg,greco roman,0,0,1,6.0,low,Multiple same-family additions during an add/remove transition suggest a split or reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Men's Featherweight, Freestyle",men,removed,removed,"Featherweight, Freestyle",featherweight freestyle,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",men,removed,removed,"Featherweight, Greco-Roman",featherweight greco roman,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Men's Heavyweight, Freestyle",men,removed,removed,"Heavyweight, Freestyle",heavyweight freestyle,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",men,removed,removed,"Heavyweight, Greco-Roman",heavyweight greco roman,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",men,removed,removed,"Light-Heavyweight, Freestyle",light heavyweight freestyle,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",men,removed,removed,"Light-Heavyweight, Greco-Roman",light heavyweight greco roman,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Men's Middleweight, Freestyle",men,removed,removed,"Middleweight, Freestyle",middleweight freestyle,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",men,removed,removed,"Middleweight, Greco-Roman",middleweight greco roman,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",men,removed,removed,"Super-Heavyweight, Freestyle",super heavyweight freestyle,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",men,removed,removed,"Super-Heavyweight, Greco-Roman",super heavyweight greco roman,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Men's Welterweight, Freestyle",men,removed,removed,"Welterweight, Freestyle",welterweight freestyle,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",men,removed,removed,"Welterweight, Greco-Roman",welterweight greco roman,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,Women's Freestyle 50kg,women,added,likely_renamed_or_reclassified,Freestyle 50kg,freestyle,0,0,1,6.0,low,Multiple same-family additions during an add/remove transition suggest a split or reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,Women's Freestyle 53kg,women,added,likely_renamed_or_reclassified,Freestyle 53kg,freestyle,0,0,1,6.0,low,Multiple same-family additions during an add/remove transition suggest a split or reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,Women's Freestyle 57kg,women,added,likely_renamed_or_reclassified,Freestyle 57kg,freestyle,0,0,1,6.0,low,Multiple same-family additions during an add/remove transition suggest a split or reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,Women's Freestyle 62kg,women,added,likely_renamed_or_reclassified,Freestyle 62kg,freestyle,0,0,1,6.0,low,Multiple same-family additions during an add/remove transition suggest a split or reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,Women's Freestyle 68kg,women,added,likely_renamed_or_reclassified,Freestyle 68kg,freestyle,0,0,1,6.0,low,Multiple same-family additions during an add/remove transition suggest a split or reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,Women's Freestyle 76kg,women,added,likely_renamed_or_reclassified,Freestyle 76kg,freestyle,0,0,1,6.0,low,Multiple same-family additions during an add/remove transition suggest a split or reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Women's Featherweight, Freestyle",women,removed,removed,"Featherweight, Freestyle",featherweight freestyle,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Women's Flyweight, Freestyle",women,removed,removed,"Flyweight, Freestyle",flyweight freestyle,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Women's Heavyweight, Freestyle",women,removed,removed,"Heavyweight, Freestyle",heavyweight freestyle,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",women,removed,removed,"Light-Heavyweight, Freestyle",light heavyweight freestyle,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Women's Lightweight, Freestyle",women,removed,removed,"Lightweight, Freestyle",lightweight freestyle,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2020,Wrestling,"Wrestling Women's Middleweight, Freestyle",women,removed,removed,"Middleweight, Freestyle",middleweight freestyle,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2024,3x3 Basketball,Men,men,added,true_added,Men,men,1,0,0,1.0,medium,No same-transition standardized-family removal detected; conservatively treated as a true added medal opportunity. Rule-based classification; not a perfect rename detector.
2024,3x3 Basketball,Men Team,men,removed,removed,Men Team,men team,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2024,3x3 Basketball,Women,women,added,true_added,Women,women,1,0,0,1.0,medium,No same-transition standardized-family removal detected; conservatively treated as a true added medal opportunity. Rule-based classification; not a perfect rename detector.
2024,3x3 Basketball,Women Team,women,removed,removed,Women Team,women team,0,0,0,-1.0,medium,Removal coincides with added/restored event in same sport; may be paired with reclassification. Rule-based classification; not a perfect rename detector.
2024,"3x3 Basketball, Basketball",Women,women,added,true_added,Women,women,1,0,0,1.0,medium,No same-transition standardized-family removal detected; conservatively treated as a true added medal opportunity. Rule-based classification; not a perfect rename detector.
