record_type,entity_id,recommended_for_presentation,reporting_risk_level,reporting_risk_reason,safer_interpretation,requires_external_validation
gender_decomposition,Italy|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Italy 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Jamaica|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Jamaica 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Jamaica|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Jamaica 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Japan|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Japan 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Japan|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Japan 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Jordan|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Jordan 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Kazakhstan|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Kazakhstan 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Kazakhstan|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Kazakhstan 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Kenya|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Kenya 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Kenya|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Kenya 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Kosovo|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Kosovo 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Kyrgyzstan|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Kyrgyzstan 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Kyrgyzstan|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Kyrgyzstan 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Latvia|1996-2008,show_with_limitations,medium,Gender decomposition confidence is low_small_growth; one or more opportunity/participation/conversion inputs may be missing.,"For Latvia 1996-2008, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Latvia|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Latvia 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Lithuania|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Lithuania 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Lithuania|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Lithuania 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Malaysia|1996-2008,show_with_limitations,medium,Gender decomposition confidence is low_small_growth; one or more opportunity/participation/conversion inputs may be missing.,"For Malaysia 1996-2008, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Malaysia|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Malaysia 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Malaysia|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Malaysia 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Mexico|1984-1996,show_with_limitations,medium,Gender decomposition confidence is low_small_growth; one or more opportunity/participation/conversion inputs may be missing.,"For Mexico 1984-1996, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Mexico|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Mexico 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
